Time stamp,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity 
48.72,-1.79,6.8,6.69,1,-5,7.66,3.53,2,9.52,-11.44,2.84,3,2.72,-2.64,1.59,4,2.9,6.54,2.07,5
48.74,-1.51,6.84,6.81,1,-4.97,7.63,3.28,2,6.96,-9.9,2.73,3,2.76,-1.36,1.17,4,1.08,7.53,2.23,5
48.76,-1.55,6.87,6.26,1,-5.06,7.67,3.65,2,5.17,-9.05,2.21,3,3.04,-0.55,0.35,4,-0.06,7.55,1.64,5
48.78,-1.62,6.9,6.63,1,-4.88,7.56,3.34,2,4.41,-9.73,0.92,3,3.73,-1.29,0.02,4,0.8,5.44,1.14,5
48.8,-1.5,7.14,6.76,1,-5.11,7.54,3.55,2,3.99,-9.48,-0.05,3,4.35,-3.05,-0.01,4,3.62,2.34,-0.61,5
48.82,-1.51,7.13,7.28,1,-5.03,7.54,3.47,2,3.85,-9.09,-0.41,3,4.11,-4.69,0.88,4,7.12,0.84,-0.69,5
48.84,-1.29,6.9,6.72,1,-5.04,7.61,3.42,2,3.9,-8.12,0.16,3,4.21,-6.4,2.65,4,13.97,-0.09,2.55,5
48.86,-1.45,6.85,6.68,1,-5.09,7.53,3.22,2,3.65,-6.83,1.04,3,5.08,-8.43,4.18,4,19.61,-5.31,5.82,5
48.88,-1.48,6.83,6.66,1,-5.01,7.58,3.47,2,3.52,-5.65,1.81,3,5.06,-8.87,5.23,4,19.61,-5.97,9.1,5
48.9,-1.56,7.17,6.85,1,-5.11,7.46,3.52,2,3.99,-5.15,2.52,3,4.84,-8.7,5.27,4,16.92,-3.97,9.22,5
48.92,-1.52,6.8,6.78,1,-5.02,7.55,3.6,2,4.4,-4.72,2.52,3,8.5,-10.86,5.08,4,19.61,1.67,8.95,5
48.94,-1.4,6.79,6.75,1,-5.16,7.58,3.5,2,4.61,-4.37,2.18,3,15.18,-14.63,4.32,4,17.91,-0.68,9.37,5
48.96,-1.61,6.93,6.52,1,-5,7.6,3.51,2,4.66,-4.49,1.57,3,13.21,-14.82,4.13,4,12.76,-3.02,8.51,5
48.98,-1.47,6.84,6.48,1,-5.03,7.63,3.35,2,4.57,-5.25,0.98,3,9.14,-11.68,4.46,4,8.01,-5.04,4.33,5
49,-1.15,6.89,6.64,1,-5,7.58,3.36,2,4.3,-6.23,0.51,3,7.24,-11.27,4.04,4,4.42,-6.1,2.9,5
49.02,-1.51,7.16,6.87,1,-4.91,7.64,3.39,2,4.01,-7.07,0.23,3,6.94,-10.64,2.68,4,2.04,-4.66,3.68,5
49.04,-1.78,6.77,6.77,1,-4.98,7.56,3.45,2,4.3,-7.58,0.11,3,5.2,-7.91,1.44,4,-0.36,-2.55,2.16,5
49.06,-1.54,6.93,6.57,1,-5.02,7.54,3.36,2,4.62,-7.99,0.08,3,3.75,-5.31,1.02,4,-3.47,-2.85,-0.74,5
49.08,-1.37,6.95,6.7,1,-4.96,7.67,3.56,2,5.02,-8.21,0.33,3,3.09,-3.87,1.41,4,-4.21,-5.66,-2.33,5
49.1,-1.58,6.94,6.72,1,-4.98,7.54,3.49,2,5.09,-8.61,0.62,3,2.89,-2.83,1.92,4,-0.73,-9.7,-1.76,5
49.12,-1.5,6.84,6.72,1,-5.08,7.59,3.61,2,4.58,-8.54,1.12,3,2.93,-2.03,1.95,4,1.57,-10.26,-0.26,5
49.14,-1.54,6.82,6.67,1,-5.12,7.63,3.47,2,4.77,-9.47,1.56,3,3.35,-2.13,1.33,4,4.6,-8.93,3.02,5
49.16,-1.55,6.9,6.67,1,-4.86,7.65,3.62,2,5.77,-10.46,1.89,3,3.88,-3.24,0.76,4,19.25,-9.13,8.05,5
49.18,-1.47,6.92,6.57,1,-5.04,7.64,3.6,2,6.52,-11.09,2.61,3,3.97,-4.3,0.14,4,19.61,-7.3,16.14,5
49.2,-1.57,6.95,6.63,1,-4.98,7.65,3.42,2,5.58,-9.68,4.31,3,3.98,-5.79,0.27,4,17.61,2.33,15.35,5
49.22,-1.3,6.8,6.75,1,-5.01,7.58,3.29,2,5.06,-10.18,5.12,3,4.31,-7.84,-0.28,4,12.92,8.24,11.32,5
49.24,-1.52,6.93,6.52,1,-5.23,7.55,3.41,2,4.92,-11.16,4.9,3,3.64,-9.63,-1.13,4,11.04,3.67,7.36,5
49.26,-1.48,6.85,6.78,1,-5.03,7.65,3.66,2,4.14,-10.67,3.94,3,2.57,-10.38,-1.64,4,10.75,-1.2,3.78,5
49.28,-1.6,6.93,6.58,1,-5.1,7.61,3.45,2,3.4,-9.55,2.42,3,2.84,-9.39,-1.14,4,8.11,-0.83,0.6,5
49.3,-1.55,6.95,6.68,1,-5,7.59,3.43,2,3.5,-8.64,1.57,3,3.18,-9.19,-0.08,4,6.42,2.94,0.23,5
49.32,-1.56,6.91,6.67,1,-5.08,7.65,3.48,2,3.57,-6.74,1.37,3,4.14,-10.21,1.55,4,5.34,5.73,1.01,5
49.34,-1.81,6.84,6.67,1,-4.96,7.57,3.51,2,3.53,-5.16,1.27,3,7.29,-11.4,3.07,4,3.74,6.88,1.83,5
49.36,-1.64,6.8,6.73,1,-5.03,7.61,3.41,2,3.58,-4.05,1.2,3,10.17,-13.16,6.51,4,1.35,7.35,1.57,5
49.38,-1.54,6.88,6.63,1,-5.03,7.58,3.58,2,3.93,-3.74,1.09,3,10.04,-11.99,9.76,4,-0.8,7.11,1.22,5
49.4,-1.58,6.97,6.69,1,-5.01,7.55,3.49,2,4.48,-3.86,1.18,3,8.7,-11.14,9.7,4,-0.15,6.6,0.56,5
49.42,-1.76,6.63,6.7,1,-4.93,7.5,3.52,2,5.17,-4.57,1.26,3,7.45,-11.58,7.03,4,3.76,4.62,-0.59,5
49.44,-1.53,6.93,6.87,1,-5.01,7.53,3.48,2,5.82,-5.29,1.52,3,5.02,-9.01,3.28,4,7.84,4.33,-0.27,5
49.46,-1.49,6.92,6.7,1,-5.03,7.69,3.37,2,6.26,-5.81,2.01,3,3.42,-5.49,1.57,4,10.47,4.14,2.63,5
49.48,-1.52,6.99,6.55,1,-5.01,7.58,3.57,2,6.08,-6.29,2.95,3,2.98,-2.88,1.96,4,19.61,-0.17,6.88,5
49.5,-1.57,6.91,6.73,1,-5.02,7.62,3.34,2,6.17,-6.47,3.96,3,3.09,-1.28,2.02,4,19.61,-3.11,9.17,5
49.52,-1.62,6.82,6.71,1,-5.01,7.54,3.47,2,6.81,-7.5,4.62,3,2.94,-0.45,1.1,4,16.63,-4.08,7.78,5
49.54,-1.6,6.94,6.75,1,-5.01,7.6,3.42,2,7.39,-8.86,4.81,3,3.28,-0.52,0,4,15.28,-0.58,7.02,5
49.56,-1.66,7.04,6.7,1,-5.03,7.58,3.41,2,7.89,-9.24,4.42,3,4.35,-2.12,-0.84,4,19.61,0.38,7.76,5
49.58,-1.48,6.83,6.68,1,-5.04,7.58,3.49,2,8.77,-9.57,3.73,3,5.31,-3.96,-0.9,4,15.14,-2.62,7.9,5
49.6,-1.54,6.87,6.81,1,-5.2,7.6,3.44,2,8.93,-10.75,3.16,3,5.04,-5.43,0.37,4,9.74,-3.04,6.26,5
49.62,-1.54,6.88,6.44,1,-4.97,7.61,3.56,2,9.26,-12.13,2.59,3,5.1,-6.34,3.24,4,5.21,-2.74,3.03,5
49.64,-1.53,6.86,6.68,1,-5.07,7.62,3.41,2,7.59,-11.3,2.03,3,4.19,-8.63,5.98,4,2.92,-3.93,2.8,5
49.66,-1.58,6.95,6.58,1,-5.09,7.59,3.41,2,5.09,-9.45,1.87,3,4.02,-9,6.24,4,1.36,-4.18,3.42,5
49.68,-1.54,6.9,6.68,1,-5.09,7.64,3.46,2,3.99,-9.44,1.29,3,5.5,-9.19,4.98,4,-0.72,-2.78,3.02,5
49.7,-1.58,7.14,6.76,1,-5.18,7.51,3.44,2,3.78,-9.34,0.27,3,7.45,-8.36,4.09,4,-2.23,-3.28,1.14,5
49.72,-1.8,6.79,6.71,1,-5.01,7.62,3.5,2,3.71,-8.35,-0.14,3,12.38,-9.9,4.6,4,-1.62,-5.93,-0.53,5
49.74,-1.75,6.94,6.68,1,-5.03,7.61,3.36,2,3.87,-7.53,0.15,3,13.16,-12.69,4.3,4,0.31,-8.5,0.26,5
49.76,-1.55,6.94,6.66,1,-5.02,7.57,3.28,2,3.89,-6.74,0.88,3,11.11,-12.19,3.82,4,2.5,-9.5,2.32,5
49.78,-1.62,6.73,6.79,1,-5.04,7.64,3.65,2,4.17,-5.84,1.88,3,9.23,-10.61,4.48,4,6.7,-7.88,5.02,5
49.8,-1.53,6.94,6.7,1,-5.05,7.65,3.36,2,4.61,-5.14,2.87,3,8.25,-10.96,3.44,4,19.61,-5.53,10.33,5
49.82,-1.59,7.03,6.46,1,-4.98,7.56,3.42,2,4.96,-4.31,3.08,3,6.22,-9.02,2.01,4,19.61,-2.3,15.73,5
49.84,-1.49,6.85,6.75,1,-5.09,7.69,3.39,2,4.97,-4.05,2.6,3,4.17,-6.54,1.31,4,16.82,2.73,14.4,5
49.86,-1.52,6.96,6.66,1,-5.04,7.65,3.51,2,4.99,-4.23,2,3,2.83,-5.41,1.45,4,11.23,8.41,8.6,5
49.88,-1.55,6.99,6.98,1,-5.1,7.73,3.53,2,4.86,-5.06,1.44,3,2.29,-4.56,1.92,4,7.85,4.06,5.76,5
49.9,-1.58,6.9,6.65,1,-5.05,7.65,3.07,2,4.59,-6.19,0.95,3,2.59,-3.35,2.32,4,8.83,-0.68,4.13,5
49.92,-1.47,6.8,6.79,1,-5.09,7.6,3.42,2,4.15,-6.99,0.53,3,3.34,-2.39,2.44,4,8.82,-1.67,0.39,5
49.94,-1.56,6.98,6.52,1,-4.86,7.63,3.51,2,4.05,-7.72,0.2,3,4.11,-1.95,2.04,4,7.36,1.17,-0.72,5
49.96,-1.52,6.92,6.51,1,-5.04,7.61,3.45,2,4.26,-7.62,0.22,3,4.84,-2.41,1.54,4,6.13,4.43,0.27,5
49.98,-1.53,6.93,6.68,1,-5.22,7.66,3.48,2,4.63,-8.19,0.16,3,5.34,-3.95,0.52,4,4.99,6.63,1.92,5
50,-1.54,6.83,6.78,1,-5,7.65,3.47,2,5,-8.34,0.23,3,5.04,-6.34,-0.48,4,2.16,8.59,1.9,5
50.02,-1.45,6.89,6.57,1,-5.01,7.58,3.58,2,4.54,-8.53,0.48,3,3.64,-8.19,-1.3,4,0.35,8.21,0.81,5
50.04,-1.54,6.85,6.34,1,-5.16,7.4,3.51,2,4.44,-9.63,0.68,3,3.02,-10,-2.06,4,0.69,6.15,-0.48,5
50.06,-1.52,6.91,6.72,1,-5.02,7.69,3.71,2,5.24,-10.57,1.13,3,2.99,-10.37,-1.26,4,3.35,3.21,-1.23,5
50.08,-1.51,6.85,6.7,1,-5.02,7.68,3.44,2,7.1,-12.38,1.6,3,3.28,-9.63,0.3,4,6.97,1.79,-1.2,5
50.1,-1.59,6.67,6.84,1,-4.93,7.74,3.67,2,6.19,-10.79,3.57,3,4.21,-11.18,1.08,4,10.68,0.73,2.02,5
50.12,-1.39,6.9,6.68,1,-5.06,7.7,3.28,2,4.98,-9.78,5.88,3,7.78,-14.14,2.03,4,19.61,-4.19,4.64,5
50.14,-1.56,6.91,6.88,1,-5.05,7.69,3.29,2,4.28,-11.14,6.08,3,9.47,-12.82,6.07,4,19.61,-5.08,8.26,5
50.16,-1.62,6.93,6.82,1,-5.08,7.6,3.44,2,4.28,-10.02,5.09,3,9.92,-11.29,9.8,4,17.36,-4.19,9.45,5
50.18,-1.38,6.79,6.65,1,-5.08,7.63,3.47,2,3.72,-8.38,2.63,3,8.21,-10.41,9.96,4,18.16,1.89,9.24,5
50.2,-1.49,6.87,6.72,1,-5.06,7.63,3.48,2,3.21,-7.63,1.31,3,6.68,-11.32,6.88,4,19.61,3.64,8.46,5
50.22,-1.53,6.87,6.59,1,-4.98,7.51,3.47,2,3.44,-6.51,1.54,3,4.44,-9.39,2.54,4,14.17,-0.46,7.11,5
50.24,-1.6,6.84,6.71,1,-4.99,7.65,3.51,2,3.71,-5.36,1.58,3,3.28,-6.34,1.01,4,10.94,-3.65,5.64,5
50.26,-1.63,6.87,6.6,1,-4.93,7.56,3.39,2,3.52,-4.48,1.35,3,3.07,-3.93,1.55,4,5.7,-4.66,2.78,5
50.28,-1.6,6.91,6.64,1,-4.99,7.55,3.1,2,3.55,-4.23,0.85,3,3,-2.26,1.95,4,2.35,-5.25,3.07,5
50.3,-1.48,6.89,6.79,1,-5.02,7.6,3.46,2,4.08,-4.28,0.68,3,2.74,-0.79,1.6,4,-1.06,-4.16,3.37,5
50.32,-1.56,6.86,6.58,1,-4.99,7.72,3.7,2,4.42,-4.67,0.77,3,3.16,-0.39,0.62,4,-3.67,-3.08,1.1,5
50.34,-1.64,6.84,6.68,1,-5.04,7.76,3.27,2,5.11,-4.97,1.11,3,3.76,-1.41,-0.15,4,-3.89,-4.75,-1.51,5
50.36,-1.73,7,6.63,1,-5.01,7.64,3.5,2,6.18,-5.66,1.59,3,3.97,-3.12,-0.31,4,-1.26,-7.55,-0.75,5
50.38,-1.55,6.96,6.67,1,-5.18,7.6,3.55,2,6.91,-6.04,2.54,3,4.47,-5.03,0.83,4,2.94,-8.96,1.87,5
50.4,-1.6,6.9,6.62,1,-5.1,7.42,3.39,2,6.96,-6.25,3.95,3,4.6,-6.52,2.96,4,5.95,-7.39,3.87,5
50.42,-1.16,6.83,6.84,1,-5.04,7.67,3.74,2,6.97,-6.61,5.13,3,5.59,-7.77,4.66,4,16.06,-6.31,8.11,5
50.44,-1.49,6.82,6.59,1,-5.04,7.57,3.68,2,7.46,-8.14,5.66,3,6.08,-8.83,5.07,4,19.61,-5.94,14.41,5
50.46,-1.59,6.69,7.16,1,-5.04,7.74,3.47,2,7.38,-9.3,5.2,3,6.01,-9.09,4.72,4,19.03,-1.58,12.68,5
50.48,-1.39,6.59,6.82,1,-5.1,7.5,3.52,2,7.44,-9,4.19,3,7.05,-8.89,4.19,4,15.76,4.74,10.41,5
50.5,-1.55,6.82,6.65,1,-5.13,7.46,3.51,2,8.15,-9.33,3.29,3,12.6,-10.79,4.83,4,12.4,4.79,7.57,5
50.52,-1.78,6.89,6.59,1,-5.09,7.62,3.5,2,8.2,-9.48,2.85,3,13.45,-13.22,4.73,4,10.96,1.63,4.95,5
50.54,-1.61,6.91,6.7,1,-4.9,7.42,3.6,2,8.66,-11.15,2.28,3,10.4,-12.19,4.38,4,9.48,0.69,1.74,5
50.56,-1.5,6.81,6.75,1,-5.04,7.58,3.43,2,7.18,-10.87,1.87,3,8.09,-10.36,4.28,4,7.96,2.41,0.56,5
50.58,-1.88,6.89,6.64,1,-5.09,7.6,3.44,2,5.79,-10.1,1.55,3,7.79,-11.2,3.62,4,6.61,4.58,1.27,5
50.6,-1.46,6.79,6.66,1,-5.01,7.63,3.48,2,4.51,-10.13,0.69,3,6.89,-10.36,2.08,4,4.74,5.59,1.36,5
50.62,-1.49,6.74,6.82,1,-4.99,7.52,3.47,2,3.97,-9.9,0.1,3,5.4,-7.52,1.59,4,3.05,6.37,1.11,5
50.64,-1.61,7.08,7.02,1,-4.99,7.73,3.29,2,4.12,-9.25,0.2,3,4.41,-5.38,1.89,4,0.78,5.99,1.17,5
50.66,-1.47,7.06,7.07,1,-4.95,7.57,3.47,2,4.19,-8,0.99,3,3.88,-3.75,2.54,4,0.31,5.64,1.38,5
50.68,-1.48,6.84,6.69,1,-5,7.84,3.42,2,3.92,-6.8,1.9,3,3.5,-2.09,2.83,4,2.04,5.27,1.16,5
50.7,-1.64,6.88,6.6,1,-5.04,7.66,3.29,2,3.77,-5.7,2.62,3,3.25,-1.03,2.39,4,4.36,4.21,0.79,5
50.72,-1.54,6.84,6.68,1,-5.04,7.63,3.34,2,4.3,-5,2.98,3,3.5,-1.21,1.81,4,6.8,2.25,1.58,5
50.74,-1.5,6.79,6.61,1,-5.03,7.49,3.57,2,4.71,-4.63,2.6,3,4.36,-2.03,0.95,4,13.26,-0.38,4.02,5
50.76,-1.56,6.87,6.72,1,-5.02,7.77,3.62,2,4.83,-4.26,2.15,3,4.97,-3.58,0.26,4,19.61,-2.06,5.18,5
50.78,-1.6,6.94,6.71,1,-4.93,7.62,3.47,2,4.68,-4.11,1.67,3,4.87,-5.61,-0.09,4,19.06,-2.06,9.31,5
50.8,-1.6,6.87,6.84,1,-5.01,7.46,3.36,2,4.54,-4.87,1.33,3,4.59,-8.12,-0.62,4,13.89,-0.58,7.21,5
50.82,-1.59,6.91,6.57,1,-5.16,7.55,3.49,2,4.51,-5.9,0.91,3,3.6,-10.49,-1.29,4,16.43,2.74,6.34,5
50.84,-1.64,6.93,6.64,1,-5.08,7.64,3.42,2,4.39,-7.07,0.34,3,2.47,-10.7,-1.14,4,16.95,-0.88,7.07,5
50.86,-1.57,6.79,6.8,1,-4.98,7.64,3.79,2,3.89,-8.01,-0.11,3,2.09,-10.15,-0.73,4,13.34,-2.58,7.05,5
50.88,-1.68,6.86,6.76,1,-4.99,7.58,3.48,2,3.99,-8.05,-0.11,3,2.97,-11.93,-0.31,4,9.6,-1.07,4.83,5
50.9,-1.87,6.82,6.69,1,-5.04,7.63,3.51,2,4.46,-8.44,-0.16,3,6.71,-14.46,0.93,4,6.3,-1.37,3.97,5
50.92,-1.61,6.89,6.31,1,-4.99,7.68,3.51,2,5.29,-8.31,0.34,3,8.83,-13.24,5.18,4,3.38,-2.32,4.09,5
50.94,-1.81,6.87,6.64,1,-5.06,7.65,3.47,2,5.06,-8.15,0.97,3,9.61,-11.5,10.56,4,0.61,-2.24,3.13,5
50.96,-1.59,6.94,6.59,1,-5.01,7.59,3.48,2,5.16,-9.23,1.33,3,7.32,-8.96,10.54,4,-1.65,-2.89,1.17,5
50.98,-1.67,6.62,6.79,1,-4.97,7.62,3.53,2,5.97,-10.12,1.62,3,6.47,-9.62,7.19,4,-1.78,-4.64,-0.25,5
51,-1.58,6.97,6.53,1,-4.99,7.62,3.78,2,7.47,-11.33,2.11,3,4.35,-10.03,2.04,4,-0.23,-8.16,0.06,5
51.02,-1.84,6.91,6.65,1,-5.01,7.62,3.43,2,6.86,-10.66,3.29,3,2.9,-8.25,0.53,4,1.32,-10.54,1.85,5
51.04,-1.56,6.92,7.09,1,-5.04,7.53,3.52,2,5.44,-9.45,5.42,3,3.02,-5.41,1.13,4,3.06,-9.4,4.02,5
51.06,-1.55,6.84,6.79,1,-5.04,7.63,3.44,2,4.41,-10.37,5.79,3,3.05,-3.47,1.7,4,11.84,-6.78,9.39,5
51.08,-1.54,6.8,6.71,1,-5.04,7.58,3.5,2,4.09,-10.19,4.83,3,3.09,-1.97,1.47,4,19.61,-4.62,16.05,5
51.1,-1.61,6.89,6.71,1,-5.07,7.61,3.63,2,3.62,-8.93,2.94,3,3.3,-1.09,0.66,4,19.61,-1.97,14.73,5
51.12,-1.9,6.76,6.73,1,-5.01,7.76,3.59,2,3.51,-8.24,1.53,3,4.06,-1.46,0.11,4,15.92,3.63,11.16,5
51.14,-1.6,6.92,6.84,1,-4.81,7.62,3.46,2,3.73,-6.86,1.62,3,4.51,-2.83,0.09,4,11.98,3.8,7.58,5
51.16,-1.57,6.89,6.79,1,-5.04,7.7,3.36,2,3.8,-5.46,1.84,3,4.91,-4.15,1.04,4,11.38,1.44,5.67,5
51.18,-1.59,7.01,6.63,1,-5.08,7.69,3.61,2,3.61,-4.52,1.74,3,5.45,-5.39,2.65,4,10.53,2,2.53,5
51.2,-1.84,6.9,6.68,1,-5.02,7.69,3.45,2,3.85,-4.18,1.45,3,5.8,-6.57,4.56,4,8.23,3.76,0.62,5
51.22,-1.66,6.86,6.72,1,-5,7.61,3.42,2,4.48,-4.44,1.25,3,5.43,-8.01,5.76,4,6.15,5.08,0.93,5
51.24,-1.57,6.96,6.92,1,-5.02,7.6,3.44,2,4.93,-4.98,1.29,3,4.88,-8.77,4.86,4,4.12,5.54,0.81,5
51.26,-1.62,6.7,6.93,1,-5.15,7.67,3.47,2,5.42,-5.58,1.49,3,5.17,-9.23,3.21,4,2.75,5.88,0.6,5
51.28,-1.61,6.9,6.78,1,-4.99,7.64,3.44,2,5.87,-6,1.93,3,10.27,-9.66,3.85,4,1.22,6,0.9,5
51.3,-1.56,6.78,6.82,1,-4.98,7.63,3.55,2,5.86,-6.37,2.71,3,14.74,-13.23,4.63,4,0.11,5.67,1.24,5
51.32,-1.57,6.59,6.58,1,-4.98,7.62,3.53,2,5.55,-6.34,3.89,3,12.73,-13.62,4.3,4,1.61,4.58,0.88,5
51.34,-1.51,6.9,6.67,1,-5.02,7.66,3.61,2,5.74,-7.14,4.6,3,9.21,-11.34,4.5,4,5.22,2.86,0.58,5
51.36,-1.57,7,6.91,1,-5.08,7.58,3.49,2,6.31,-8.57,4.61,3,7,-11.06,4.07,4,8.15,1.84,1.24,5
51.38,-1.59,6.9,6.84,1,-4.85,7.56,3.4,2,6.71,-9.32,4.38,3,6.37,-10.86,2.32,4,11.51,0.49,4.07,5
51.4,-1.61,6.77,6.72,1,-5.03,7.64,3.43,2,7.78,-10.18,3.86,3,4.68,-8.26,1.02,4,19.61,-5.67,6.22,5
51.42,-1.78,7.06,6.92,1,-5.01,7.59,3.58,2,8.68,-11.22,3.31,3,3.56,-5.78,1.22,4,19.61,-4.44,10.88,5
51.44,-1.62,7,6.56,1,-5.04,7.63,3.49,2,9.19,-12.73,2.74,3,3.06,-4.37,1.78,4,13.38,-2.24,9.13,5
51.46,-1.62,6.94,6.6,1,-5,7.63,3.5,2,7.31,-11.8,2.31,3,3.11,-3.16,2.21,4,15.64,0.86,6.72,5
51.48,-1.57,7.04,7.3,1,-5.04,7.57,3.5,2,5.18,-10.02,2.16,3,3.33,-2.21,2.04,4,17.9,-1.36,7.86,5
51.5,-1.61,6.86,6.74,1,-5.03,7.53,3.54,2,3.82,-9.58,1.54,3,3.51,-1.84,1.62,4,14.41,-4.06,8.01,5
51.52,-1.67,6.81,6.74,1,-4.97,7.6,3.61,2,3.48,-8.85,0.68,3,3.96,-2.27,0.99,4,9.72,-4.51,6.28,5
51.54,-1.59,6.77,6.81,1,-5.04,7.67,3.39,2,3.64,-8.06,0.4,3,4.44,-3.43,0.49,4,4.63,-4.12,3.51,5
51.56,-1.6,6.77,6.39,1,-4.97,7.65,3.62,2,3.83,-7.21,0.38,3,4.67,-5.14,0.09,4,1.89,-3.61,3.82,5
51.58,-1.59,6.78,7.41,1,-5.2,7.65,3.47,2,3.56,-6.4,0.91,3,4.35,-7,-0.24,4,-0.32,-2.14,3.6,5
51.6,-1.49,7.02,6.82,1,-5.01,7.47,3.51,2,3.64,-5.63,1.65,3,3.64,-9.05,-0.81,4,-0.91,-1.82,2.15,5
51.62,-1.63,6.73,6.87,1,-5.03,7.61,3.51,2,4.09,-4.95,2.24,3,3.6,-10.6,-0.89,4,-1.5,-3.96,0.92,5
51.64,-1.62,6.76,6.81,1,-5,7.65,3.39,2,4.57,-4.68,2.48,3,4.14,-10.21,0.11,4,-0.82,-6.49,0.97,5
51.66,-1.34,6.77,6.79,1,-5.02,7.62,3.46,2,4.84,-4.68,2.39,3,3.74,-10.11,0.71,4,0.5,-6.78,1.69,5
51.68,-1.44,6.84,6.75,1,-4.97,7.59,3.39,2,4.85,-4.83,2.25,3,5.09,-11.83,1.53,4,2.12,-6.06,3.11,5
51.7,-1.6,6.87,6.74,1,-4.99,7.59,3.21,2,4.78,-5.63,1.82,3,7.88,-13.54,2.25,4,8.08,-5.54,6.25,5
51.72,-1.59,6.82,6.72,1,-5.06,7.57,3.51,2,4.65,-6.65,1.27,3,10.15,-13.05,6.29,4,19.61,-6.54,11.01,5
51.74,-1.72,6.51,6.8,1,-5,7.71,3.37,2,4.41,-7.19,0.72,3,9.43,-12.06,9.55,4,19.61,-1.01,15.15,5
51.76,-1.51,6.79,6.82,1,-5.06,7.56,3.43,2,4.32,-8.31,0.27,3,7.27,-10.21,9.17,4,13.96,5.75,12.82,5
51.78,-1.85,6.81,6.61,1,-4.99,7.6,3.43,2,4.49,-8.26,0.19,3,5.97,-9.72,5.23,4,11.94,9.17,8.41,5
51.8,-1.58,6.79,6.83,1,-5.01,7.65,3.48,2,4.63,-8.45,0.14,3,4.05,-7.46,1.38,4,10.92,3.48,5.38,5
51.82,-1.66,6.8,6.79,1,-5.02,7.63,3.55,2,4.44,-8.86,0.39,3,3.46,-5.05,1.26,4,9.84,0.19,2.94,5
51.84,-1.75,6.49,6.68,1,-5.07,7.63,3.5,2,4.36,-8.78,0.7,3,3.48,-3.11,2.02,4,7.57,1.27,0.21,5
51.86,-1.72,6.59,6.6,1,-5,7.67,3.37,2,4.78,-9.08,1.08,3,3.26,-1.4,2.42,4,5.96,4.22,0.95,5
51.88,-1.63,6.69,7.26,1,-5.05,7.64,3.55,2,5.19,-9.7,1.53,3,3.05,0,1.89,4,3.98,6.38,1.09,5
51.9,-1.59,6.88,6.27,1,-4.95,7.56,3.51,2,6.32,-11.07,1.97,3,2.98,0.35,0.98,4,2.48,6.49,0.66,5
51.92,-1.56,6.82,6.58,1,-5.01,7.58,3.55,2,5.74,-9.69,3.59,3,3.51,-0.66,0.39,4,1.25,6.13,0.53,5
51.94,-1.55,6.79,6.72,1,-5.05,7.58,3.5,2,5.75,-9.71,5.22,3,4.72,-2.75,0.33,4,0.21,5.16,0.17,5
51.96,-1.59,6.79,6.75,1,-5.01,7.59,3.57,2,5.83,-10.87,5.22,3,5.6,-5.04,1.16,4,0.63,4.43,0.04,5
51.98,-1.55,6.86,6.79,1,-5.01,7.63,3.46,2,4.46,-9.82,5,3,6.51,-6.45,3.14,4,2.86,3.2,0.08,5
52,-1.2,6.77,6.83,1,-5,7.57,3.49,2,3.74,-8.69,3.69,3,7.35,-8.03,5.68,4,6.68,2.27,1.03,5
52.02,-1.63,7.03,6.89,1,-5.04,7.69,3.16,2,3.6,-7.75,2.13,3,6.09,-9.32,6.11,4,12.33,1,4.05,5
52.04,-1.67,6.89,6.73,1,-5.05,7.68,3.75,2,3.77,-5.94,1.77,3,6.27,-9.83,5.19,4,19.61,-2.49,7.35,5
52.06,-1.6,6.83,6.68,1,-4.96,7.57,3.47,2,3.96,-4.63,1.77,3,8.22,-9.47,3.92,4,18.29,-1.97,11.56,5
52.08,-1.53,6.77,6.82,1,-5.02,7.67,3.47,2,4.07,-3.98,1.66,3,13.35,-12.02,4.31,4,13.13,-0.11,8.59,5
52.1,-1.47,6.85,6.7,1,-5.11,7.57,3.56,2,4.19,-4.01,1.78,3,12.81,-12.17,4.95,4,14.81,5.03,7.37,5
52.12,-1.89,6.87,6.57,1,-5.02,7.66,3.42,2,4.55,-4.54,1.72,3,10.64,-10.18,4.69,4,15.98,0.59,8.6,5
52.14,-1.72,6.86,6.8,1,-5.06,7.66,3.38,2,4.94,-5.35,1.71,3,8.31,-10.96,3.75,4,15.56,-3.5,8.42,5
52.16,-1.62,6.94,6.79,1,-4.98,7.51,3.53,2,5.38,-5.73,1.59,3,7.3,-10.55,2.15,4,10.23,-2.92,4.91,5
52.18,-1.61,7.15,6.8,1,-5.06,7.58,3.48,2,6.01,-6.08,1.84,3,5.63,-9.04,0.57,4,4.95,-3.45,3.08,5
52.2,-1.55,6.78,6.76,1,-5.05,7.81,3.45,2,6.11,-6.41,2.48,3,4.07,-7.32,0.47,4,1.34,-3.82,4.13,5
52.22,-1.64,6.93,7.02,1,-5.04,7.66,3.29,2,5.86,-6.33,3.3,3,3.11,-5.77,0.76,4,-1.33,-2.47,3.49,5
52.24,-1.68,6.92,6.64,1,-5.08,7.54,3.49,2,6,-6.84,3.95,3,2.86,-4.64,0.97,4,-2.2,-1.75,1.72,5
